"COD_MUNICIPIO","cep.min","cep.max"
1500131,68527000,68529999
1500206,68690000,68694999
1500305,68890000,68899999
1500347,68533000,68534999
1500404,68200000,68209999
1500503,68230000,68249999
1500602,68370000,68379999
1500602,68370001,68378999
1500701,68810000,68814999
1500800,67000000,67199999
1500800,67000001,67199999
1500859,68365000,68369999
1500909,68610000,68616999
1500958,68658000,68659999
1501006,68150000,68164999
1501006,68150001,68154999
1501105,68475000,68479999
1501204,68465000,68469999
1501253,68388000,68389999
1501303,67400000,67409999
1501303,68445000,68449999
1501303,67400001,67409999
1501402,66000000,66999999
1501402,66000001,66999999
1501451,68143000,68144999
1501501,68795000,68797999
1501576,68525000,68526999
1501600,68645000,68646999
1501709,68600000,68609999
1501709,68600001,68603999
1501725,68148000,68149999
1501758,68521000,68522999
1501782,68488000,68489999
1501808,68800000,68809999
1501907,68670000,68674999
1502004,68840000,68849999
1501956,68617000,68617999
1502103,68400000,68409999
1502103,68400001,68401999
1502103,68402001,68403999
1502152,68350000,68359999
1502152,68350001,68359999
1502202,68700000,68706999
1502202,68700001,68704999
1502301,68650000,68654999
1502400,68740000,68747999
1502400,68740001,68746999
1502509,68880000,68889999
1502608,68785000,68785999
1502707,68540000,68542999
1502756,68685000,68689999
1502764,68398000,68399999
1502772,68523000,68523999
1502806,68815000,68819999
1502855,68210000,68219999
1502905,68750000,68759999
1502939,68410000,68414999
1502939,68633000,68634999
1502939,68410001,68412999
1502954,68524000,68524999
1503002,68280000,68284999
1503044,68543000,68544999
1503077,68665000,68669999
1503093,68639000,68639999
1503101,68300000,68309999
1503200,68725000,68729999
1503309,68430000,68439999
1503408,68770000,68772999
1503457,68637000,68637999
1503507,68655000,68657999
1503606,68180000,68192999
1503606,68180001,68187999
1503705,68580000,68584999
1503754,68195000,68197999
1503804,68590000,68594999
1503903,68170000,68179999
1504000,68415000,68419999
1504059,68675000,68679999
1504059,68675001,68678999
1504109,68722000,68724999
1504208,68498000,68514999
1504208,68498001,68513999
1504307,68710000,68718999
1504406,68760000,68769999
1504422,67200000,67349999
1504422,67200001,67349999
1504455,68145000,68147999
1504505,68490000,68497999
1504604,68420000,68429999
1504703,68450000,68454999
1504752,68129000,68129999
1504802,68220000,68229999
1504901,68825000,68829999
1504901,68825001,68826999
1504901,68827001,68827999
1504950,68618000,68619999
1504976,68585000,68589999
1505007,68730000,68733999
1505031,68193000,68194999
1505064,68473000,68474999
1505064,68595000,68599999
1505064,68595001,68599999
1505106,68250000,68269999
1505205,68470000,68472999
1505304,68270000,68279999
1505403,68640000,68643999
1505437,68390000,68397999
1505486,68485000,68487999
1505494,68535000,68536999
1505502,68625000,68631999
1505502,68625001,68630999
1505536,68310000,68329999
1505536,68515000,68517999
1505536,68310001,68328999
1505551,68545000,68547999
1505601,68734000,68737999
1505635,68575000,68579999
1505650,68138000,68139999
1505700,68830000,68839999
1505809,68480000,68484999
1505809,68480001,68481999
1505908,68330000,68349999
1506005,68130000,68137999
1506104,68707000,68708999
1506112,68709000,68709999
1506138,68549000,68554999
1506138,68549600,68554999
1506161,68530000,68532999
1506187,68638000,68638999
1506195,68165000,68169999
1506203,68721000,68721999
1506302,68860000,68869999
1506351,68798000,68799999
1506401,68850000,68859999
1506500,67350000,67359999
1506500,68790000,68794999
1506500,67350001,67356999
1506559,68644000,68644999
1506583,68565000,68569999
1506609,68738000,68739999
1506708,68560000,68564999
1506807,68000000,68128999
1506807,68000001,68099999
1506906,68720000,68720999
1507003,68786000,68789999
1507102,68775000,68779999
1507151,68520000,68520999
1507201,68635000,68636999
1507300,68380000,68382999
1507409,68748000,68749999
1507458,68570000,68574999
1507466,68774000,68774999
1507474,68719000,68719999
1507508,68518000,68519999
1507607,68660000,68664999
1507706,68820000,68824999
1507755,68548000,68548999
1507805,68360000,68364999
1507904,68870000,68879999
1507953,68695000,68699999
1507961,68773000,68773999
1507979,68285000,68299999
1508001,68680000,68684999
1508035,68647000,68649999
1508050,68198000,68199999
1508084,68385000,68387999
1508100,68455000,68464999
1508100,68455001,68460999
1508126,68632000,68632999
1508159,68140000,68142999
1508209,68780000,68784999
1508308,68620000,68624999
1508357,68383000,68384999
1508407,68555000,68559999
1508407,68555001,68558999
2500106,58748000,58749999
2500205,58778000,58779999
2500304,58388000,58389999
2500403,58125000,58127999
2500502,58390000,58392999
2500536,58460000,58462999
2500577,58399000,58399999
2500601,58320000,58321999
2500734,58548000,58549999
2500775,58823000,58823999
2500809,58270000,58272999
2500908,58396000,58396999
2501005,58233000,58234999
2501104,58397000,58397999
2501153,58732000,58732999
2501203,58140000,58144999
2501302,58489000,58491999
2501351,58685000,58689999
2501401,58295000,58296999
2501500,58220000,58224999
2501534,58188000,58194999
2501609,58170000,58172999
2501575,58458000,58459999
2501708,58483000,58484999
2501807,58110000,58114999
2501807,58110001,58114999
2501906,58255000,58259999
2502003,58895000,58899999
2502052,58922000,58924999
2502102,58993000,58993999
2502151,58123000,58124999
2502201,58930000,58932999
2502300,58887000,58889999
2502409,58960000,58969999
2502508,58450000,58454999
2502706,58394000,58394999
2502805,58890000,58892999
2502904,58880000,58883999
2503001,58326000,58327999
2503100,58480000,58482999
2503209,58100000,58109999
2503209,58100001,58109999
2503308,58935000,58939999
2503407,58730000,58731999
2503506,58230000,58232999
2503555,58698000,58699999
2503605,58253000,58253999
2503704,58900000,58907999
2503753,58855000,58856999
2503803,58350000,58353999
2503902,58530000,58534999
2504009,58400000,58449999
2504009,58400001,58440999
2504033,58287000,58288999
2504074,58595000,58599999
2504108,58945000,58949999
2504157,58238000,58239999
2504207,58715000,58719999
2504306,58884000,58886999
2504355,58455000,58457999
2504405,58970000,58977999
2504504,58714000,58714999
2504603,58322000,58323999
2504702,58535000,58539999
2504801,58770000,58774999
2504850,58588000,58589999
2504900,58337000,58337999
2505006,58167000,58169999
2505105,58175000,58176999
2505238,58289000,58290999
2505204,58208000,58209999
2505279,58291000,58291999
2505303,58990000,58992999
2505352,58173000,58174999
2505402,58695000,58697999
2505600,58994000,58994999
2505709,58228000,58229999
2505808,58265000,58267999
2505907,58763000,58764999
2506004,58135000,58139999
2506103,58487000,58488999
2506202,58195000,58199999
2506251,58492000,58493999
2506301,58200000,58207999
2506301,58200001,58204999
2506400,58356000,58359999
2506509,58670000,58674999
2506608,58980000,58984999
2502607,58775000,58777999
2506707,58745000,58747999
2506806,58380000,58381999
2506905,58360000,58369999
2506905,58360001,58361999
2506905,58362001,58363999
2506905,58364001,58366999
2507002,58780000,58783999
2507101,58275000,58277999
2507200,58378000,58379999
2507309,58278000,58279999
2507408,58830000,58831999
2507507,58000000,58099999
2507507,58000001,58099999
2513653,58928000,58929999
2507606,58387000,58387999
2507705,58660000,58664999
2507804,58640000,58649999
2507903,58330000,58333999
2508000,58750000,58752999
2508109,58835000,58839999
2508208,58250000,58252999
2508307,58117000,58118999
2508406,58820000,58821999
2508505,58690000,58694999
2508554,58254000,58254999
2508604,58315000,58319999
2508703,58740000,58744999
2508802,58713000,58713999
2508901,58280000,58286999
2509008,58995000,58996999
2509057,58294000,58294999
2509107,58345000,58347999
2509156,58819000,58819999
2509206,58120000,58122999
2509305,58292000,58293999
2509339,58128000,58134999
2509370,58832000,58834999
2509396,58737000,58739999
2509404,58375000,58377999
2509503,58145000,58149999
2509602,58950000,58954999
2509701,58500000,58509999
2509800,58354000,58355999
2509909,58494000,58496999
2510006,58817000,58817999
2510105,58178000,58179999
2510204,58798000,58799999
2510303,58184000,58186999
2510402,58760000,58762999
2510501,58160000,58166999
2510600,58560000,58569999
2510659,58575000,58579999
2510709,58734000,58734999
2510808,58700000,58709999
2510808,58700001,58708999
2510907,58860000,58864999
2511004,58790000,58794999
2511103,58180000,58183999
2511202,58328000,58329999
2512721,58273000,58274999
2511301,58765000,58769999
2511400,58187000,58187999
2511509,58338000,58338999
2511608,58393000,58393999
2511707,58210000,58212999
2511806,58213000,58219999
2511905,58324000,58325999
2512002,58150000,58154999
2512036,58933000,58934999
2512077,58908000,58909999
2512101,58840000,58852999
2512200,58550000,58559999
2512309,58755000,58757999
2512408,58115000,58116999
2512507,58470000,58479999
2512606,58733000,58733999
2512705,58398000,58398999
2512747,58235000,58237999
2512754,58382000,58384999
2512762,58348000,58349999
2512788,58465000,58469999
2512804,58870000,58879999
2512903,58297000,58299999
2513000,58650000,58659999
2513109,58370000,58373999
2513158,58463000,58464999
2513208,58824000,58829999
2513307,58925000,58927999
2513356,58978000,58979999
2513406,58600000,58609999
2513703,58300001,58309999
2513703,58300001,58308999
2513802,58720000,58722999
2513505,58985000,58989999
2513604,58795000,58797999
2513851,58675000,58679999
2513927,58857000,58859999
2513901,58865000,58869999
2513968,58853000,58854999
2513943,58485000,58486999
2513984,58818000,58818999
2514008,58590000,58594999
2500700,58910000,58914999
2514107,58520000,58529999
2514206,58815000,58816999
2514305,58784000,58789999
2514404,58723000,58724999
2514503,58940000,58944999
2514552,58758000,58759999
2514602,58725000,58729999
2514651,58893000,58894999
2514701,58610000,58619999
2514800,58570000,58574999
2514453,58339000,58339999
2514909,58625000,58639999
2515005,58334000,58336999
2515104,58119000,58119999
2515203,58510000,58514999
2515401,58158000,58159999
2515302,58340000,58341999
2515500,58580000,58587999
2515609,58260000,58264999
2515708,58955000,58959999
2515807,58385000,58386999
2515906,58395000,58395999
2515930,58268000,58269999
2515971,58342000,58344999
2516003,58225000,58227999
2516102,58155000,58157999
2516151,58177000,58177999
2516201,58800001,58814999
2516201,58800001,58809999
2516300,58540000,58547999
2516409,58240000,58249999
2516508,58680000,58684999
2516607,58753000,58754999
2516706,58735000,58736999
2516755,58665000,58669999
2516805,58920000,58921999
2516904,58915000,58919999
2517001,58497000,58499999
2517100,58620000,58624999
2517209,58822000,58822999
2505501,58710000,58712999
2517407,58515000,58519999
2600054,53500001,53599999
2600054,53500001,53589999
2600104,56800000,56819999
2600104,56800001,56815999
2600203,56360000,56379999
2600302,55495000,55499999
2600401,55550000,55554999
2600500,55340000,55344999
2600609,55260000,55269999
2600708,55890000,55899999
2600807,55490000,55494999
2600906,55515000,55519999
2601003,55430000,55434999
2601003,55430001,55433999
2601052,53690000,53699999
2601102,56280000,56299999
2601102,56280001,56281999
2601102,56282001,56282999
2601102,56283001,56283999
2601102,56284001,56284999
2601102,56285001,56286999
2601102,56287001,56288999
2601201,56500001,56519999
2601201,56500001,56519499
2601300,55690000,55694999
2601409,55560000,55564999
2601508,55440000,55449999
2601607,56440000,56459999
2601706,55150001,55169999
2601706,55150001,55159999
2601805,56670000,56699999
2601904,54980000,54989999
2601904,55660000,55664999
2601904,54980001,54987999
2602001,56220000,56229999
2602100,55330000,55339999
2602209,55730000,55739999
2602308,55680000,55689999
2602407,55325000,55329999
2602506,56740000,56749999
2602605,55170000,55179999
2602704,55845000,55849999
2602803,56520000,56539999
2602803,56520001,56523999
2602902,54500001,54599999
2602902,54500001,54589999
2603009,56180000,56189999
2603108,55380000,55384999
2603207,55360000,55364999
2603306,55375000,55379999
2603405,56930000,56949999
2603454,54750001,54799999
2603504,55665000,55669999
2603603,55930000,55939999
2603702,55420000,55429999
2603801,55365000,55369999
2603900,56820000,56827999
2603926,56420000,56429999
2604007,55810001,55819999
2604007,55810001,55819859
2604106,55000001,55119999
2604106,55000001,55099999
2604155,55755000,55759999
2604205,55400000,55404999
2604304,56130000,56139999
2604304,56130001,56133999
2604403,55835000,55839999
2604502,55636000,55639999
2604601,55940000,55949999
2604700,55315000,55319999
2604809,55525000,55529999
2604908,55655000,55659999
2605004,55460000,55469999
2605004,55460001,55464999
2605004,55465001,55467999
2605103,56640000,56669999
2605152,56355000,56359999
2605202,55500000,55509999
2605202,55500001,55503999
2605301,56230000,56249999
2605400,55715000,55719999
2605459,53990000,53999999
2605459,53990001,53997999
2605509,55880000,55889999
2605608,56850000,56869999
2605707,56400000,56419999
2605707,56400001,56409999
2605806,55780000,55789999
2605905,55530000,55534999
2606002,55290001,55304999
2606002,55290001,55299999
2606101,55620000,55629999
2606200,55900000,55919999
2606309,56160000,56162999
2606408,55640001,55649999
2606408,55640001,55645999
2606507,55345000,55349999
2606606,56580000,56599999
2606606,56580001,56589999
2606705,55390000,55394999
2606804,53600001,53689999
2606804,53600001,53659999
2606903,56840000,56849999
2607604,53900000,53989999
2607604,53900001,53905999
2607000,56560000,56564999
2607109,56830000,56839999
2607208,55590000,55599999
2607208,55590001,55591999
2607208,55592001,55594999
2607208,55595001,55598999
2607307,56260000,56279999
2607406,56430000,56439999
2607406,56430001,56431999
2607505,56550000,56559999
2607653,55920000,55929999
2607703,56720000,56739999
2607752,53700000,53899999
2607802,55950000,55999999
2607901,54000000,54499999
2607901,54000001,54499999
2607950,55409000,55409999
2608008,55180000,55189999
2608057,56470000,56479999
2608107,55720000,55729999
2608206,55535000,55539999
2608255,55398000,55399999
2608305,55395000,55397999
2608404,55480000,55489999
2608453,55820000,55824999
2608503,55840000,55844999
2608602,55320000,55324999
2608701,55450000,55459999
2608750,56395000,56399999
2608800,55385000,55389999
2608909,55700000,55714999
2608909,55700001,55710999
2609006,55865000,55869999
2609105,55740000,55744999
2609154,56565000,56579999
2609204,55405000,55408999
2609303,56980000,56999999
2614303,56150000,56159999
2609402,54800000,54979999
2609402,54800001,54849999
2609501,55800000,55804999
2609600,53000001,53399999
2609709,55745000,55749999
2609808,56170000,56179999
2609907,56200000,56209999
2610004,55540000,55549999
2610103,55310000,55314999
2610202,55470000,55479999
2610301,55355000,55359999
2610400,56163000,56169999
2610509,55650000,55654999
2610608,55825000,55834999
2610608,55825001,55828999
